source,qid,kind,quality_pool,scored_pool,candidate_rank,rerank_rank,scored_pool_latency_ms
dense,exact-001,exact,10,100,1,1,1404.047
dense,exact-001,exact,20,100,1,1,1404.047
dense,exact-001,exact,30,100,1,1,1404.047
dense,exact-001,exact,50,100,1,1,1404.047
dense,exact-001,exact,100,100,1,1,1404.047
dense,exact-002,exact,10,100,1,1,1201.054
dense,exact-002,exact,20,100,1,1,1201.054
dense,exact-002,exact,30,100,1,1,1201.054
dense,exact-002,exact,50,100,1,1,1201.054
dense,exact-002,exact,100,100,1,1,1201.054
dense,exact-003,exact,10,100,2,1,1151.305
dense,exact-003,exact,20,100,2,1,1151.305
dense,exact-003,exact,30,100,2,1,1151.305
dense,exact-003,exact,50,100,2,1,1151.305
dense,exact-003,exact,100,100,2,1,1151.305
dense,exact-004,exact,10,100,1,1,1164.844
dense,exact-004,exact,20,100,1,1,1164.844
dense,exact-004,exact,30,100,1,1,1164.844
dense,exact-004,exact,50,100,1,1,1164.844
dense,exact-004,exact,100,100,1,1,1164.844
dense,exact-005,exact,10,100,2,4,1156.323
dense,exact-005,exact,20,100,2,4,1156.323
dense,exact-005,exact,30,100,2,4,1156.323
dense,exact-005,exact,50,100,2,4,1156.323
dense,exact-005,exact,100,100,2,4,1156.323
dense,exact-006,exact,10,100,1,1,1154.133
dense,exact-006,exact,20,100,1,1,1154.133
dense,exact-006,exact,30,100,1,1,1154.133
dense,exact-006,exact,50,100,1,1,1154.133
dense,exact-006,exact,100,100,1,1,1154.133
dense,exact-007,exact,10,100,2,2,1156.841
dense,exact-007,exact,20,100,2,2,1156.841
dense,exact-007,exact,30,100,2,2,1156.841
dense,exact-007,exact,50,100,2,2,1156.841
dense,exact-007,exact,100,100,2,2,1156.841
dense,exact-008,exact,10,100,1,1,1164.849
dense,exact-008,exact,20,100,1,1,1164.849
dense,exact-008,exact,30,100,1,1,1164.849
dense,exact-008,exact,50,100,1,1,1164.849
dense,exact-008,exact,100,100,1,1,1164.849
dense,exact-009,exact,10,100,1,1,1152.979
dense,exact-009,exact,20,100,1,1,1152.979
dense,exact-009,exact,30,100,1,1,1152.979
dense,exact-009,exact,50,100,1,1,1152.979
dense,exact-009,exact,100,100,1,1,1152.979
dense,exact-010,exact,10,100,1,2,1149.716
dense,exact-010,exact,20,100,1,2,1149.716
dense,exact-010,exact,30,100,1,2,1149.716
dense,exact-010,exact,50,100,1,2,1149.716
dense,exact-010,exact,100,100,1,2,1149.716
dense,exact-011,exact,10,100,1,1,1146.834
dense,exact-011,exact,20,100,1,1,1146.834
dense,exact-011,exact,30,100,1,1,1146.834
dense,exact-011,exact,50,100,1,1,1146.834
dense,exact-011,exact,100,100,1,1,1146.834
dense,exact-012,exact,10,100,1,1,1159.426
dense,exact-012,exact,20,100,1,1,1159.426
dense,exact-012,exact,30,100,1,1,1159.426
dense,exact-012,exact,50,100,1,1,1159.426
dense,exact-012,exact,100,100,1,1,1159.426
dense,exact-013,exact,10,100,1,1,1150.437
dense,exact-013,exact,20,100,1,1,1150.437
dense,exact-013,exact,30,100,1,1,1150.437
dense,exact-013,exact,50,100,1,1,1150.437
dense,exact-013,exact,100,100,1,1,1150.437
dense,exact-014,exact,10,100,1,1,1161.459
dense,exact-014,exact,20,100,1,1,1161.459
dense,exact-014,exact,30,100,1,1,1161.459
dense,exact-014,exact,50,100,1,1,1161.459
dense,exact-014,exact,100,100,1,1,1161.459
dense,exact-015,exact,10,100,1,1,1153.651
dense,exact-015,exact,20,100,1,1,1153.651
dense,exact-015,exact,30,100,1,1,1153.651
dense,exact-015,exact,50,100,1,1,1153.651
dense,exact-015,exact,100,100,1,1,1153.651
dense,exact-016,exact,10,100,1,1,1154.453
dense,exact-016,exact,20,100,1,1,1154.453
dense,exact-016,exact,30,100,1,1,1154.453
dense,exact-016,exact,50,100,1,1,1154.453
dense,exact-016,exact,100,100,1,1,1154.453
dense,exact-017,exact,10,100,1,1,1159.698
dense,exact-017,exact,20,100,1,1,1159.698
dense,exact-017,exact,30,100,1,1,1159.698
dense,exact-017,exact,50,100,1,1,1159.698
dense,exact-017,exact,100,100,1,1,1159.698
dense,exact-018,exact,10,100,1,1,1158.527
dense,exact-018,exact,20,100,1,1,1158.527
dense,exact-018,exact,30,100,1,1,1158.527
dense,exact-018,exact,50,100,1,1,1158.527
dense,exact-018,exact,100,100,1,1,1158.527
dense,exact-019,exact,10,100,1,1,1154.512
dense,exact-019,exact,20,100,1,1,1154.512
dense,exact-019,exact,30,100,1,1,1154.512
dense,exact-019,exact,50,100,1,1,1154.512
dense,exact-019,exact,100,100,1,1,1154.512
dense,exact-020,exact,10,100,1,1,1152.315
dense,exact-020,exact,20,100,1,1,1152.315
dense,exact-020,exact,30,100,1,1,1152.315
dense,exact-020,exact,50,100,1,1,1152.315
dense,exact-020,exact,100,100,1,1,1152.315
dense,exact-021,exact,10,100,1,1,1147.058
dense,exact-021,exact,20,100,1,1,1147.058
dense,exact-021,exact,30,100,1,1,1147.058
dense,exact-021,exact,50,100,1,1,1147.058
dense,exact-021,exact,100,100,1,1,1147.058
dense,exact-022,exact,10,100,1,1,1162.143
dense,exact-022,exact,20,100,1,1,1162.143
dense,exact-022,exact,30,100,1,1,1162.143
dense,exact-022,exact,50,100,1,1,1162.143
dense,exact-022,exact,100,100,1,1,1162.143
dense,exact-023,exact,10,100,4,3,1152.147
dense,exact-023,exact,20,100,4,3,1152.147
dense,exact-023,exact,30,100,4,3,1152.147
dense,exact-023,exact,50,100,4,3,1152.147
dense,exact-023,exact,100,100,4,3,1152.147
dense,exact-024,exact,10,100,6,1,1153.285
dense,exact-024,exact,20,100,6,1,1153.285
dense,exact-024,exact,30,100,6,1,1153.285
dense,exact-024,exact,50,100,6,1,1153.285
dense,exact-024,exact,100,100,6,1,1153.285
dense,exact-025,exact,10,100,0,0,1149.589
dense,exact-025,exact,20,100,0,0,1149.589
dense,exact-025,exact,30,100,0,0,1149.589
dense,exact-025,exact,50,100,0,0,1149.589
dense,exact-025,exact,100,100,99,4,1149.589
dense,exact-026,exact,10,100,1,1,1155.317
dense,exact-026,exact,20,100,1,1,1155.317
dense,exact-026,exact,30,100,1,1,1155.317
dense,exact-026,exact,50,100,1,1,1155.317
dense,exact-026,exact,100,100,1,1,1155.317
dense,exact-027,exact,10,100,7,1,1155.632
dense,exact-027,exact,20,100,7,1,1155.632
dense,exact-027,exact,30,100,7,1,1155.632
dense,exact-027,exact,50,100,7,1,1155.632
dense,exact-027,exact,100,100,7,1,1155.632
dense,exact-028,exact,10,100,1,1,1157.343
dense,exact-028,exact,20,100,1,1,1157.343
dense,exact-028,exact,30,100,1,1,1157.343
dense,exact-028,exact,50,100,1,1,1157.343
dense,exact-028,exact,100,100,1,1,1157.343
dense,exact-029,exact,10,100,1,1,1159.187
dense,exact-029,exact,20,100,1,1,1159.187
dense,exact-029,exact,30,100,1,1,1159.187
dense,exact-029,exact,50,100,1,1,1159.187
dense,exact-029,exact,100,100,1,1,1159.187
dense,exact-030,exact,10,100,6,6,1170.472
dense,exact-030,exact,20,100,6,10,1170.472
dense,exact-030,exact,30,100,6,0,1170.472
dense,exact-030,exact,50,100,6,0,1170.472
dense,exact-030,exact,100,100,6,0,1170.472
dense,exact-031,exact,10,100,1,2,1165.776
dense,exact-031,exact,20,100,1,2,1165.776
dense,exact-031,exact,30,100,1,2,1165.776
dense,exact-031,exact,50,100,1,2,1165.776
dense,exact-031,exact,100,100,1,2,1165.776
dense,exact-032,exact,10,100,1,1,1139.745
dense,exact-032,exact,20,100,1,1,1139.745
dense,exact-032,exact,30,100,1,1,1139.745
dense,exact-032,exact,50,100,1,1,1139.745
dense,exact-032,exact,100,100,1,1,1139.745
dense,exact-033,exact,10,100,1,1,1163.390
dense,exact-033,exact,20,100,1,1,1163.390
dense,exact-033,exact,30,100,1,1,1163.390
dense,exact-033,exact,50,100,1,1,1163.390
dense,exact-033,exact,100,100,1,1,1163.390
dense,exact-034,exact,10,100,9,1,1149.384
dense,exact-034,exact,20,100,9,1,1149.384
dense,exact-034,exact,30,100,9,1,1149.384
dense,exact-034,exact,50,100,9,1,1149.384
dense,exact-034,exact,100,100,9,1,1149.384
dense,exact-035,exact,10,100,1,1,1154.820
dense,exact-035,exact,20,100,1,1,1154.820
dense,exact-035,exact,30,100,1,1,1154.820
dense,exact-035,exact,50,100,1,1,1154.820
dense,exact-035,exact,100,100,1,1,1154.820
dense,exact-036,exact,10,100,2,2,1152.643
dense,exact-036,exact,20,100,2,2,1152.643
dense,exact-036,exact,30,100,2,2,1152.643
dense,exact-036,exact,50,100,2,2,1152.643
dense,exact-036,exact,100,100,2,2,1152.643
dense,exact-037,exact,10,100,0,0,1157.065
dense,exact-037,exact,20,100,0,0,1157.065
dense,exact-037,exact,30,100,22,1,1157.065
dense,exact-037,exact,50,100,22,1,1157.065
dense,exact-037,exact,100,100,22,1,1157.065
dense,exact-038,exact,10,100,1,1,1157.393
dense,exact-038,exact,20,100,1,1,1157.393
dense,exact-038,exact,30,100,1,1,1157.393
dense,exact-038,exact,50,100,1,1,1157.393
dense,exact-038,exact,100,100,1,1,1157.393
dense,exact-039,exact,10,100,3,4,1157.436
dense,exact-039,exact,20,100,3,4,1157.436
dense,exact-039,exact,30,100,3,4,1157.436
dense,exact-039,exact,50,100,3,5,1157.436
dense,exact-039,exact,100,100,3,5,1157.436
dense,exact-040,exact,10,100,1,1,1162.908
dense,exact-040,exact,20,100,1,1,1162.908
dense,exact-040,exact,30,100,1,1,1162.908
dense,exact-040,exact,50,100,1,1,1162.908
dense,exact-040,exact,100,100,1,1,1162.908
dense,exact-041,exact,10,100,1,1,1158.398
dense,exact-041,exact,20,100,1,1,1158.398
dense,exact-041,exact,30,100,1,1,1158.398
dense,exact-041,exact,50,100,1,1,1158.398
dense,exact-041,exact,100,100,1,1,1158.398
dense,exact-042,exact,10,100,1,1,1161.125
dense,exact-042,exact,20,100,1,1,1161.125
dense,exact-042,exact,30,100,1,1,1161.125
dense,exact-042,exact,50,100,1,1,1161.125
dense,exact-042,exact,100,100,1,1,1161.125
dense,exact-043,exact,10,100,1,1,1155.304
dense,exact-043,exact,20,100,1,1,1155.304
dense,exact-043,exact,30,100,1,1,1155.304
dense,exact-043,exact,50,100,1,1,1155.304
dense,exact-043,exact,100,100,1,1,1155.304
dense,exact-044,exact,10,100,2,1,1160.131
dense,exact-044,exact,20,100,2,1,1160.131
dense,exact-044,exact,30,100,2,1,1160.131
dense,exact-044,exact,50,100,2,1,1160.131
dense,exact-044,exact,100,100,2,1,1160.131
dense,exact-045,exact,10,100,1,1,1154.627
dense,exact-045,exact,20,100,1,1,1154.627
dense,exact-045,exact,30,100,1,1,1154.627
dense,exact-045,exact,50,100,1,1,1154.627
dense,exact-045,exact,100,100,1,1,1154.627
dense,exact-046,exact,10,100,2,1,1158.156
dense,exact-046,exact,20,100,2,1,1158.156
dense,exact-046,exact,30,100,2,1,1158.156
dense,exact-046,exact,50,100,2,1,1158.156
dense,exact-046,exact,100,100,2,1,1158.156
dense,exact-047,exact,10,100,1,1,1152.309
dense,exact-047,exact,20,100,1,1,1152.309
dense,exact-047,exact,30,100,1,1,1152.309
dense,exact-047,exact,50,100,1,1,1152.309
dense,exact-047,exact,100,100,1,1,1152.309
dense,exact-048,exact,10,100,1,1,1154.516
dense,exact-048,exact,20,100,1,1,1154.516
dense,exact-048,exact,30,100,1,1,1154.516
dense,exact-048,exact,50,100,1,1,1154.516
dense,exact-048,exact,100,100,1,1,1154.516
dense,exact-049,exact,10,100,2,1,1202.406
dense,exact-049,exact,20,100,2,1,1202.406
dense,exact-049,exact,30,100,2,1,1202.406
dense,exact-049,exact,50,100,2,1,1202.406
dense,exact-049,exact,100,100,2,1,1202.406
dense,exact-050,exact,10,100,2,1,1320.653
dense,exact-050,exact,20,100,2,1,1320.653
dense,exact-050,exact,30,100,2,1,1320.653
dense,exact-050,exact,50,100,2,1,1320.653
dense,exact-050,exact,100,100,2,1,1320.653
dense,exact-051,exact,10,100,2,1,1243.749
dense,exact-051,exact,20,100,2,1,1243.749
dense,exact-051,exact,30,100,2,1,1243.749
dense,exact-051,exact,50,100,2,1,1243.749
dense,exact-051,exact,100,100,2,1,1243.749
dense,exact-052,exact,10,100,1,1,1283.796
dense,exact-052,exact,20,100,1,1,1283.796
dense,exact-052,exact,30,100,1,1,1283.796
dense,exact-052,exact,50,100,1,1,1283.796
dense,exact-052,exact,100,100,1,1,1283.796
dense,exact-053,exact,10,100,1,1,1413.560
dense,exact-053,exact,20,100,1,1,1413.560
dense,exact-053,exact,30,100,1,1,1413.560
dense,exact-053,exact,50,100,1,1,1413.560
dense,exact-053,exact,100,100,1,1,1413.560
dense,exact-054,exact,10,100,0,0,1526.848
dense,exact-054,exact,20,100,11,5,1526.848
dense,exact-054,exact,30,100,11,5,1526.848
dense,exact-054,exact,50,100,11,6,1526.848
dense,exact-054,exact,100,100,11,9,1526.848
dense,exact-055,exact,10,100,1,1,1526.169
dense,exact-055,exact,20,100,1,1,1526.169
dense,exact-055,exact,30,100,1,1,1526.169
dense,exact-055,exact,50,100,1,1,1526.169
dense,exact-055,exact,100,100,1,1,1526.169
dense,exact-056,exact,10,100,1,1,1472.560
dense,exact-056,exact,20,100,1,1,1472.560
dense,exact-056,exact,30,100,1,1,1472.560
dense,exact-056,exact,50,100,1,1,1472.560
dense,exact-056,exact,100,100,1,1,1472.560
dense,exact-057,exact,10,100,1,1,1422.803
dense,exact-057,exact,20,100,1,1,1422.803
dense,exact-057,exact,30,100,1,1,1422.803
dense,exact-057,exact,50,100,1,1,1422.803
dense,exact-057,exact,100,100,1,1,1422.803
dense,exact-058,exact,10,100,1,1,1403.835
dense,exact-058,exact,20,100,1,1,1403.835
dense,exact-058,exact,30,100,1,1,1403.835
dense,exact-058,exact,50,100,1,1,1403.835
dense,exact-058,exact,100,100,1,1,1403.835
dense,exact-059,exact,10,100,9,1,1443.955
dense,exact-059,exact,20,100,9,1,1443.955
dense,exact-059,exact,30,100,9,1,1443.955
dense,exact-059,exact,50,100,9,1,1443.955
dense,exact-059,exact,100,100,9,1,1443.955
dense,exact-060,exact,10,100,1,1,1474.469
dense,exact-060,exact,20,100,1,1,1474.469
dense,exact-060,exact,30,100,1,1,1474.469
dense,exact-060,exact,50,100,1,1,1474.469
dense,exact-060,exact,100,100,1,1,1474.469
dense,exact-061,exact,10,100,1,1,1479.525
dense,exact-061,exact,20,100,1,1,1479.525
dense,exact-061,exact,30,100,1,1,1479.525
dense,exact-061,exact,50,100,1,1,1479.525
dense,exact-061,exact,100,100,1,1,1479.525
dense,exact-062,exact,10,100,1,1,1437.361
dense,exact-062,exact,20,100,1,1,1437.361
dense,exact-062,exact,30,100,1,1,1437.361
dense,exact-062,exact,50,100,1,1,1437.361
dense,exact-062,exact,100,100,1,1,1437.361
dense,exact-063,exact,10,100,6,1,1560.010
dense,exact-063,exact,20,100,6,1,1560.010
dense,exact-063,exact,30,100,6,1,1560.010
dense,exact-063,exact,50,100,6,1,1560.010
dense,exact-063,exact,100,100,6,1,1560.010
dense,exact-064,exact,10,100,1,1,1493.801
dense,exact-064,exact,20,100,1,1,1493.801
dense,exact-064,exact,30,100,1,1,1493.801
dense,exact-064,exact,50,100,1,1,1493.801
dense,exact-064,exact,100,100,1,1,1493.801
dense,exact-065,exact,10,100,1,1,1435.853
dense,exact-065,exact,20,100,1,1,1435.853
dense,exact-065,exact,30,100,1,1,1435.853
dense,exact-065,exact,50,100,1,1,1435.853
dense,exact-065,exact,100,100,1,1,1435.853
dense,exact-066,exact,10,100,1,1,1459.425
dense,exact-066,exact,20,100,1,1,1459.425
dense,exact-066,exact,30,100,1,1,1459.425
dense,exact-066,exact,50,100,1,1,1459.425
dense,exact-066,exact,100,100,1,1,1459.425
dense,exact-067,exact,10,100,1,1,1319.337
dense,exact-067,exact,20,100,1,1,1319.337
dense,exact-067,exact,30,100,1,1,1319.337
dense,exact-067,exact,50,100,1,1,1319.337
dense,exact-067,exact,100,100,1,1,1319.337
dense,exact-068,exact,10,100,0,0,1288.888
dense,exact-068,exact,20,100,11,1,1288.888
dense,exact-068,exact,30,100,11,1,1288.888
dense,exact-068,exact,50,100,11,1,1288.888
dense,exact-068,exact,100,100,11,1,1288.888
dense,exact-069,exact,10,100,2,1,1284.964
dense,exact-069,exact,20,100,2,1,1284.964
dense,exact-069,exact,30,100,2,1,1284.964
dense,exact-069,exact,50,100,2,1,1284.964
dense,exact-069,exact,100,100,2,1,1284.964
dense,exact-070,exact,10,100,1,1,1284.320
dense,exact-070,exact,20,100,1,1,1284.320
dense,exact-070,exact,30,100,1,1,1284.320
dense,exact-070,exact,50,100,1,1,1284.320
dense,exact-070,exact,100,100,1,1,1284.320
dense,exact-071,exact,10,100,0,0,1354.202
dense,exact-071,exact,20,100,12,1,1354.202
dense,exact-071,exact,30,100,12,1,1354.202
dense,exact-071,exact,50,100,12,1,1354.202
dense,exact-071,exact,100,100,12,1,1354.202
dense,exact-072,exact,10,100,1,1,1370.641
dense,exact-072,exact,20,100,1,1,1370.641
dense,exact-072,exact,30,100,1,1,1370.641
dense,exact-072,exact,50,100,1,1,1370.641
dense,exact-072,exact,100,100,1,1,1370.641
dense,exact-073,exact,10,100,1,1,1315.450
dense,exact-073,exact,20,100,1,1,1315.450
dense,exact-073,exact,30,100,1,1,1315.450
dense,exact-073,exact,50,100,1,1,1315.450
dense,exact-073,exact,100,100,1,1,1315.450
dense,exact-074,exact,10,100,1,1,1256.856
dense,exact-074,exact,20,100,1,1,1256.856
dense,exact-074,exact,30,100,1,1,1256.856
dense,exact-074,exact,50,100,1,1,1256.856
dense,exact-074,exact,100,100,1,1,1256.856
dense,exact-075,exact,10,100,2,1,1261.256
dense,exact-075,exact,20,100,2,1,1261.256
dense,exact-075,exact,30,100,2,1,1261.256
dense,exact-075,exact,50,100,2,1,1261.256
dense,exact-075,exact,100,100,2,1,1261.256
dense,exact-076,exact,10,100,1,1,1263.633
dense,exact-076,exact,20,100,1,1,1263.633
dense,exact-076,exact,30,100,1,1,1263.633
dense,exact-076,exact,50,100,1,1,1263.633
dense,exact-076,exact,100,100,1,1,1263.633
dense,exact-077,exact,10,100,1,1,1265.504
dense,exact-077,exact,20,100,1,1,1265.504
dense,exact-077,exact,30,100,1,1,1265.504
dense,exact-077,exact,50,100,1,1,1265.504
dense,exact-077,exact,100,100,1,1,1265.504
dense,exact-078,exact,10,100,1,1,1267.443
dense,exact-078,exact,20,100,1,1,1267.443
dense,exact-078,exact,30,100,1,1,1267.443
dense,exact-078,exact,50,100,1,1,1267.443
dense,exact-078,exact,100,100,1,1,1267.443
dense,exact-079,exact,10,100,1,1,1268.143
dense,exact-079,exact,20,100,1,1,1268.143
dense,exact-079,exact,30,100,1,1,1268.143
dense,exact-079,exact,50,100,1,1,1268.143
dense,exact-079,exact,100,100,1,1,1268.143
dense,exact-080,exact,10,100,1,1,1259.634
dense,exact-080,exact,20,100,1,1,1259.634
dense,exact-080,exact,30,100,1,1,1259.634
dense,exact-080,exact,50,100,1,1,1259.634
dense,exact-080,exact,100,100,1,1,1259.634
dense,exact-081,exact,10,100,1,1,1438.731
dense,exact-081,exact,20,100,1,1,1438.731
dense,exact-081,exact,30,100,1,1,1438.731
dense,exact-081,exact,50,100,1,1,1438.731
dense,exact-081,exact,100,100,1,1,1438.731
dense,exact-082,exact,10,100,1,1,1390.322
dense,exact-082,exact,20,100,1,1,1390.322
dense,exact-082,exact,30,100,1,1,1390.322
dense,exact-082,exact,50,100,1,1,1390.322
dense,exact-082,exact,100,100,1,1,1390.322
dense,exact-083,exact,10,100,1,1,1328.020
dense,exact-083,exact,20,100,1,1,1328.020
dense,exact-083,exact,30,100,1,1,1328.020
dense,exact-083,exact,50,100,1,1,1328.020
dense,exact-083,exact,100,100,1,1,1328.020
dense,exact-084,exact,10,100,1,1,1315.605
dense,exact-084,exact,20,100,1,1,1315.605
dense,exact-084,exact,30,100,1,1,1315.605
dense,exact-084,exact,50,100,1,1,1315.605
dense,exact-084,exact,100,100,1,1,1315.605
dense,exact-085,exact,10,100,1,1,1340.986
dense,exact-085,exact,20,100,1,1,1340.986
dense,exact-085,exact,30,100,1,1,1340.986
dense,exact-085,exact,50,100,1,1,1340.986
dense,exact-085,exact,100,100,1,1,1340.986
dense,exact-086,exact,10,100,1,1,1386.695
dense,exact-086,exact,20,100,1,1,1386.695
dense,exact-086,exact,30,100,1,1,1386.695
dense,exact-086,exact,50,100,1,1,1386.695
dense,exact-086,exact,100,100,1,1,1386.695
dense,exact-087,exact,10,100,1,1,1374.281
dense,exact-087,exact,20,100,1,1,1374.281
dense,exact-087,exact,30,100,1,1,1374.281
dense,exact-087,exact,50,100,1,1,1374.281
dense,exact-087,exact,100,100,1,1,1374.281
dense,exact-088,exact,10,100,0,0,1377.962
dense,exact-088,exact,20,100,0,0,1377.962
dense,exact-088,exact,30,100,21,1,1377.962
dense,exact-088,exact,50,100,21,1,1377.962
dense,exact-088,exact,100,100,21,1,1377.962
dense,exact-089,exact,10,100,1,1,1368.005
dense,exact-089,exact,20,100,1,1,1368.005
dense,exact-089,exact,30,100,1,1,1368.005
dense,exact-089,exact,50,100,1,1,1368.005
dense,exact-089,exact,100,100,1,1,1368.005
dense,exact-090,exact,10,100,1,1,1259.446
dense,exact-090,exact,20,100,1,1,1259.446
dense,exact-090,exact,30,100,1,1,1259.446
dense,exact-090,exact,50,100,1,1,1259.446
dense,exact-090,exact,100,100,1,1,1259.446
dense,exact-091,exact,10,100,1,1,1259.465
dense,exact-091,exact,20,100,1,1,1259.465
dense,exact-091,exact,30,100,1,1,1259.465
dense,exact-091,exact,50,100,1,1,1259.465
dense,exact-091,exact,100,100,1,1,1259.465
dense,exact-092,exact,10,100,2,1,1238.866
dense,exact-092,exact,20,100,2,1,1238.866
dense,exact-092,exact,30,100,2,1,1238.866
dense,exact-092,exact,50,100,2,1,1238.866
dense,exact-092,exact,100,100,2,1,1238.866
dense,exact-093,exact,10,100,1,1,1256.745
dense,exact-093,exact,20,100,1,1,1256.745
dense,exact-093,exact,30,100,1,1,1256.745
dense,exact-093,exact,50,100,1,1,1256.745
dense,exact-093,exact,100,100,1,1,1256.745
dense,exact-094,exact,10,100,0,0,1271.762
dense,exact-094,exact,20,100,0,0,1271.762
dense,exact-094,exact,30,100,27,5,1271.762
dense,exact-094,exact,50,100,27,5,1271.762
dense,exact-094,exact,100,100,27,5,1271.762
dense,exact-095,exact,10,100,0,0,1286.861
dense,exact-095,exact,20,100,0,0,1286.861
dense,exact-095,exact,30,100,25,3,1286.861
dense,exact-095,exact,50,100,25,3,1286.861
dense,exact-095,exact,100,100,25,3,1286.861
dense,exact-096,exact,10,100,0,0,1323.958
dense,exact-096,exact,20,100,0,0,1323.958
dense,exact-096,exact,30,100,0,0,1323.958
dense,exact-096,exact,50,100,32,1,1323.958
dense,exact-096,exact,100,100,32,1,1323.958
dense,exact-097,exact,10,100,1,1,1319.937
dense,exact-097,exact,20,100,1,1,1319.937
dense,exact-097,exact,30,100,1,1,1319.937
dense,exact-097,exact,50,100,1,1,1319.937
dense,exact-097,exact,100,100,1,1,1319.937
dense,exact-098,exact,10,100,0,0,1271.186
dense,exact-098,exact,20,100,0,0,1271.186
dense,exact-098,exact,30,100,21,2,1271.186
dense,exact-098,exact,50,100,21,2,1271.186
dense,exact-098,exact,100,100,21,2,1271.186
dense,exact-099,exact,10,100,1,1,1345.946
dense,exact-099,exact,20,100,1,1,1345.946
dense,exact-099,exact,30,100,1,1,1345.946
dense,exact-099,exact,50,100,1,1,1345.946
dense,exact-099,exact,100,100,1,1,1345.946
dense,exact-100,exact,10,100,1,1,1262.947
dense,exact-100,exact,20,100,1,1,1262.947
dense,exact-100,exact,30,100,1,1,1262.947
dense,exact-100,exact,50,100,1,1,1262.947
dense,exact-100,exact,100,100,1,1,1262.947
dense,exact-101,exact,10,100,2,3,1241.982
dense,exact-101,exact,20,100,2,4,1241.982
dense,exact-101,exact,30,100,2,4,1241.982
dense,exact-101,exact,50,100,2,4,1241.982
dense,exact-101,exact,100,100,2,4,1241.982
dense,exact-102,exact,10,100,2,4,1233.186
dense,exact-102,exact,20,100,2,4,1233.186
dense,exact-102,exact,30,100,2,4,1233.186
dense,exact-102,exact,50,100,2,4,1233.186
dense,exact-102,exact,100,100,2,4,1233.186
dense,exact-103,exact,10,100,1,1,1238.269
dense,exact-103,exact,20,100,1,1,1238.269
dense,exact-103,exact,30,100,1,1,1238.269
dense,exact-103,exact,50,100,1,1,1238.269
dense,exact-103,exact,100,100,1,1,1238.269
dense,exact-104,exact,10,100,1,1,1226.611
dense,exact-104,exact,20,100,1,1,1226.611
dense,exact-104,exact,30,100,1,1,1226.611
dense,exact-104,exact,50,100,1,1,1226.611
dense,exact-104,exact,100,100,1,1,1226.611
dense,exact-105,exact,10,100,1,1,1219.223
dense,exact-105,exact,20,100,1,1,1219.223
dense,exact-105,exact,30,100,1,1,1219.223
dense,exact-105,exact,50,100,1,1,1219.223
dense,exact-105,exact,100,100,1,1,1219.223
dense,exact-106,exact,10,100,2,1,1233.873
dense,exact-106,exact,20,100,2,1,1233.873
dense,exact-106,exact,30,100,2,1,1233.873
dense,exact-106,exact,50,100,2,1,1233.873
dense,exact-106,exact,100,100,2,1,1233.873
dense,exact-107,exact,10,100,1,1,1227.477
dense,exact-107,exact,20,100,1,1,1227.477
dense,exact-107,exact,30,100,1,1,1227.477
dense,exact-107,exact,50,100,1,1,1227.477
dense,exact-107,exact,100,100,1,1,1227.477
dense,exact-108,exact,10,100,1,1,1237.769
dense,exact-108,exact,20,100,1,1,1237.769
dense,exact-108,exact,30,100,1,1,1237.769
dense,exact-108,exact,50,100,1,1,1237.769
dense,exact-108,exact,100,100,1,1,1237.769
dense,exact-109,exact,10,100,1,1,1242.699
dense,exact-109,exact,20,100,1,1,1242.699
dense,exact-109,exact,30,100,1,1,1242.699
dense,exact-109,exact,50,100,1,1,1242.699
dense,exact-109,exact,100,100,1,1,1242.699
dense,exact-110,exact,10,100,1,1,1243.103
dense,exact-110,exact,20,100,1,1,1243.103
dense,exact-110,exact,30,100,1,1,1243.103
dense,exact-110,exact,50,100,1,1,1243.103
dense,exact-110,exact,100,100,1,1,1243.103
dense,exact-111,exact,10,100,0,0,1226.423
dense,exact-111,exact,20,100,11,1,1226.423
dense,exact-111,exact,30,100,11,1,1226.423
dense,exact-111,exact,50,100,11,1,1226.423
dense,exact-111,exact,100,100,11,1,1226.423
dense,exact-112,exact,10,100,2,1,1231.060
dense,exact-112,exact,20,100,2,1,1231.060
dense,exact-112,exact,30,100,2,1,1231.060
dense,exact-112,exact,50,100,2,1,1231.060
dense,exact-112,exact,100,100,2,1,1231.060
dense,exact-113,exact,10,100,1,1,1233.469
dense,exact-113,exact,20,100,1,1,1233.469
dense,exact-113,exact,30,100,1,1,1233.469
dense,exact-113,exact,50,100,1,1,1233.469
dense,exact-113,exact,100,100,1,1,1233.469
dense,exact-114,exact,10,100,3,1,1225.147
dense,exact-114,exact,20,100,3,1,1225.147
dense,exact-114,exact,30,100,3,1,1225.147
dense,exact-114,exact,50,100,3,1,1225.147
dense,exact-114,exact,100,100,3,1,1225.147
dense,exact-115,exact,10,100,4,1,1227.557
dense,exact-115,exact,20,100,4,1,1227.557
dense,exact-115,exact,30,100,4,1,1227.557
dense,exact-115,exact,50,100,4,1,1227.557
dense,exact-115,exact,100,100,4,1,1227.557
dense,exact-116,exact,10,100,4,1,1254.067
dense,exact-116,exact,20,100,4,1,1254.067
dense,exact-116,exact,30,100,4,1,1254.067
dense,exact-116,exact,50,100,4,1,1254.067
dense,exact-116,exact,100,100,4,1,1254.067
dense,exact-117,exact,10,100,2,1,1250.357
